game_date,player_name,min_off,min_on
2005-04-23,Theodore Whitmore,62.0,
2005-04-23,Danny Harrison,,62.0
2005-04-23,Carl Tremarco,,62.0
2005-04-23,Eugene Dadi,62.0,
2005-04-23,Mark Rankine,86.0,
2005-04-23,Paul Linwood,,86.0
2005-04-29,Theodore Whitmore,58.0,
2005-04-29,David Beresford,,58.0
2005-04-29,Ryan Taylor,83.0,
2005-04-29,Chris Dagnall,,83.0
2005-05-07,Danny Harrison,45.0,
2005-05-07,Mike Jackson,45.0,
2005-05-07,Paul Hall,87.0,
2005-05-07,David Beresford,,45.0
2005-05-07,Eugene Dadi,,45.0
2005-05-07,Paul Brown,,87.0
2005-05-13,David Beresford,,83.0
2005-05-13,Theodore Whitmore,79.0,
2005-05-13,Paul Hall,83.0,
2005-05-13,Eugene Dadi,,79.0
2005-05-17,Chris Dagnall,,119.0
2005-05-17,Jason McAteer,20.0,
2005-05-17,Danny Harrison,,20.0
2005-05-17,David Beresford,,55.0
2005-05-17,Ian Goodison,55.0,
2005-05-17,Eugene Dadi,119.0,
2005-08-06,Steven Jennings,,62.0
2005-08-06,Danny Harrison,,61.0
2005-08-06,Mark Rankine,62.0,
2005-08-06,Ian Goodison,61.0,
2005-08-06,Sam Aiston,61.0,
2005-08-06,Iain Hume,,61.0
2005-08-09,Sam Aiston,80.0,
2005-08-09,Mark Rankine,66.0,
2005-08-09,Theodore Whitmore,,80.0
2005-08-09,Danny Harrison,,66.0
2005-08-12,Steve Davies,,80.0
2005-08-12,Iain Hume,80.0,
2005-08-12,Mark Rankine,56.0,
2005-08-12,Jason McAteer,72.0,
2005-08-12,Steven Jennings,,72.0
2005-08-12,Danny Harrison,,56.0
2005-08-20,Mike Jackson,58.0,
2005-08-20,Steve Davies,,66.0
2005-08-20,Iain Hume,66.0,
2005-08-20,Alex Bruce,,45.0
2005-08-20,Steven Jennings,,58.0
2005-08-20,Paul Linwood,45.0,
2005-08-23,Iain Hume,,67.0
2005-08-23,Steve Davies,67.0,
2005-08-23,Alex Bruce,,70.0
2005-08-23,Mark Rankine,70.0,
2005-08-27,Steve Davies,,83.0
2005-08-27,Iain Hume,83.0,
2005-08-27,Sam Aiston,89.0,
2005-08-27,Chris Dagnall,,89.0
2005-08-29,Chris Dagnall,,81.0
2005-08-29,Steve Davies,,64.0
2005-08-29,Theodore Whitmore,,45.0
2005-08-29,Iain Hume,64.0,
2005-08-29,Chris Greenacre,81.0,
2005-08-29,Gareth Roberts,45.0,
2005-09-02,Chris Dagnall,,73.0
2005-09-02,Theodore Whitmore,,57.0
2005-09-02,Delroy Facey,73.0,
2005-09-02,Steven Jennings,57.0,
2005-09-09,Steven Jennings,,80.0
2005-09-09,Danny Harrison,,72.0
2005-09-09,Carl Tremarco,80.0,
2005-09-09,Mark Rankine,72.0,
2005-09-17,Mark Rankine,,45.0
2005-09-17,Jason McAteer,45.0,
2005-09-17,Alex Bruce,45.0,
2005-09-17,Nicky Summerbee,77.0,
2005-09-17,Steven Jennings,,45.0
2005-09-17,Chris Dagnall,,77.0
2005-09-24,Jason McAteer,,23.0
2005-09-24,Nicky Summerbee,76.0,
2005-09-24,Danny Harrison,23.0,
2005-09-24,Steven Jennings,,76.0
2005-09-27,Mark Rankine,73.0,
2005-09-27,Steven Jennings,,73.0
2005-10-01,Nicky Summerbee,45.0,
2005-10-01,Sam Aiston,82.0,45.0
2005-10-01,Chris Dagnall,,82.0
2005-10-07,Jason McAteer,54.0,
2005-10-07,Ian Goodison,54.0,
2005-10-07,Sam Aiston,,54.0
2005-10-07,Nicky Summerbee,,54.0
2005-10-15,Theodore Whitmore,,62.0
2005-10-15,Ian Goodison,76.0,
2005-10-15,Mark Rankine,76.0,
2005-10-15,Nicky Summerbee,,76.0
2005-10-15,Sam Aiston,,76.0
2005-10-15,Calvin Zola,62.0,
2005-10-18,Sam Aiston,90.0,
2005-10-18,Steve Davies,,86.0
2005-10-18,Chris Greenacre,86.0,
2005-10-18,Calvin Zola,,90.0
2005-10-22,Mark Rankine,73.0,
2005-10-22,Sam Aiston,61.0,
2005-10-22,Chris Greenacre,61.0,
2005-10-22,Steve Davies,,61.0
2005-10-22,Calvin Zola,,61.0
2005-10-22,Stephen O'Leary,,73.0
2005-10-29,Steve Davies,69.0,
2005-10-29,Ian Goodison,,69.0
2005-11-06,Chris Dagnall,,79.0
2005-11-06,Sam Aiston,,71.0
2005-11-06,Steve Davies,79.0,
2005-11-06,Mark Rankine,71.0,
2005-11-12,Calvin Zola,,73.0
2005-11-12,Delroy Facey,73.0,
2005-11-12,Sam Aiston,,61.0
2005-11-12,Steve Davies,89.0,
2005-11-12,Danny Harrison,61.0,
2005-11-12,Ian Goodison,,89.0
2005-11-19,Delroy Facey,87.0,
2005-11-19,Paul Linwood,78.0,
2005-11-19,Chris Greenacre,89.0,
2005-11-19,Calvin Zola,,87.0
2005-11-19,Simon Francis,,78.0
2005-11-19,Chris Dagnall,,89.0
2005-11-22,Chris Dagnall,,60.0
2005-11-22,Steven Jennings,60.0,
2005-11-26,Sam Aiston,70.0,
2005-11-26,Chris Greenacre,86.0,
2005-11-26,Delroy Facey,89.0,
2005-11-26,Steven Jennings,,70.0
2005-11-26,Steve Davies,,86.0
2005-11-26,Calvin Zola,,89.0
2005-12-06,Sam Aiston,,80.0
2005-12-06,Carl Tremarco,,42.0
2005-12-06,Mike Jackson,42.0,
2005-12-06,Danny Harrison,80.0,
2005-12-10,Steve Davies,82.0,21.0
2005-12-10,Chris Greenacre,21.0,
2005-12-10,Calvin Zola,,82.0
2005-12-17,Ian Sharps,56.0,
2005-12-17,Calvin Zola,77.0,
2005-12-17,Sam Aiston,,77.0
2005-12-17,Steve Davies,,56.0
2005-12-20,Theodore Whitmore,,100.0
2005-12-20,Carl Tremarco,100.0,
2005-12-20,Paul Brown,,82.0
2005-12-20,Sam Aiston,82.0,
2005-12-26,Delroy Facey,58.0,
2005-12-26,Paul Linwood,,45.0
2005-12-26,Ian Goodison,45.0,
2005-12-26,Steve Davies,,58.0
2005-12-28,Paul Linwood,45.0,
2005-12-28,Calvin Zola,,45.0
2005-12-28,Jason McAteer,88.0,
2005-12-28,Carl Tremarco,,88.0
2005-12-28,Sam Aiston,,45.0
2005-12-28,Steven Jennings,45.0,
2005-12-31,Steven Jennings,,66.0
2005-12-31,Steve Davies,66.0,
2005-12-31,Sam Aiston,66.0,
2005-12-31,Mark Rankine,83.0,
2005-12-31,Ian Goodison,,66.0
2005-12-31,Jason McAteer,,83.0
2006-01-02,Ian Goodison,,82.0
2006-01-02,Calvin Zola,73.0,
2006-01-02,Carl Tremarco,52.0,
2006-01-02,Steven Jennings,,73.0
2006-01-02,Sam Aiston,82.0,
2006-01-02,Steve Davies,,52.0
2006-01-07,Jason McAteer,79.0,
2006-01-07,Danny Harrison,81.0,
2006-01-07,Calvin Zola,68.0,
2006-01-07,Mark Rankine,,79.0
2006-01-07,Delroy Facey,,68.0
2006-01-07,Stephen O'Leary,,81.0
2006-01-14,Sam Aiston,,81.0
2006-01-14,Mark Rankine,,15.0
2006-01-14,Delroy Facey,,59.0
2006-01-14,Danny Harrison,81.0,
2006-01-14,Stephen O'Leary,15.0,
2006-01-14,Calvin Zola,59.0,
2006-01-21,Paul Linwood,,75.0
2006-01-21,Sam Aiston,,75.0
2006-01-21,Jason McAteer,75.0,
2006-01-21,Calvin Zola,75.0,
2006-02-03,Stephen O'Leary,75.0,
2006-02-03,Jason McAteer,,57.0
2006-02-03,Carl Tremarco,57.0,
2006-02-03,Steven Jennings,,75.0
2006-02-03,Sam Aiston,57.0,
2006-02-03,Delroy Facey,,57.0
2006-02-11,Sam Aiston,,62.0
2006-02-11,Mark Rankine,,87.0
2006-02-11,Delroy Facey,87.0,
2006-02-11,Jason McAteer,62.0,
2006-02-14,Delroy Facey,75.0,
2006-02-14,Steve Davies,,75.0
2006-02-18,Mark Rankine,66.0,
2006-02-18,Steve Davies,,66.0
2006-02-18,Sam Aiston,66.0,
2006-02-18,Steven Jennings,,66.0
2006-02-25,Calvin Zola,,56.0
2006-02-25,Mark Rankine,73.0,
2006-02-25,Stephen O'Leary,56.0,
2006-02-25,Jason McAteer,,73.0
2006-03-07,Delroy Facey,,80.0
2006-03-07,Danny Harrison,,75.0
2006-03-07,Carl Tremarco,75.0,
2006-03-07,Ian Goodison,,75.0
2006-03-07,Calvin Zola,80.0,
2006-03-07,Sam Aiston,75.0,
2006-03-11,Jason McAteer,68.0,
2006-03-11,Danny Harrison,,88.0
2006-03-11,Delroy Facey,,71.0
2006-03-11,Calvin Zola,71.0,
2006-03-11,Steven Jennings,,68.0
2006-03-11,Carl Tremarco,88.0,
2006-03-17,Sam Aiston,45.0,
2006-03-17,Steven Jennings,,45.0
2006-03-17,Delroy Facey,,45.0
2006-03-17,Carl Tremarco,45.0,
2006-03-25,Calvin Zola,62.0,
2006-03-25,Danny Harrison,,79.0
2006-03-25,Jason McAteer,79.0,
2006-03-25,Delroy Facey,,62.0
2006-03-31,Steve Davies,,68.0
2006-03-31,Calvin Zola,68.0,
2006-03-31,Delroy Facey,81.0,
2006-03-31,Ian Goodison,,45.0
2006-03-31,Sam Aiston,,81.0
2006-03-31,Ian Sharps,45.0,
2006-04-08,Calvin Zola,22.0,
2006-04-08,Ian Goodison,80.0,
2006-04-08,Stephen O'Leary,79.0,
2006-04-08,Sam Aiston,,80.0
2006-04-08,Danny Harrison,,22.0
2006-04-08,Steve Davies,,79.0
2006-04-15,Stephen O'Leary,56.0,
2006-04-15,Carl Tremarco,,72.0
2006-04-15,Steve Davies,72.0,
2006-04-15,Sam Aiston,,56.0
2006-04-17,Danny Harrison,,10.0
2006-04-17,Jason McAteer,,57.0
2006-04-17,Sam Aiston,10.0,
2006-04-17,David Raven,88.0,
2006-04-17,Steve Davies,,88.0
2006-04-17,Carl Tremarco,57.0,
2006-04-22,Carl Tremarco,,67.0
2006-04-22,Steve Davies,67.0,
2006-05-06,Jason McAteer,,45.0
2006-05-06,Delroy Facey,69.0,
2006-05-06,Steve Davies,,69.0
2006-05-06,Carl Tremarco,45.0,
2006-05-06,Paul Linwood,80.0,
2006-05-06,Oliver James,,80.0
2006-08-05,Kevin Ellison,69.0,
2006-08-05,Gareth Taylor,84.0,
2006-08-05,Calvin Zola,,84.0
2006-08-05,Carl Tremarco,,69.0
2006-08-08,Robbie Stockdale,81.0,
2006-08-08,Calvin Zola,,81.0
2006-08-08,Jason McAteer,,73.0
2006-08-08,John Mullin,73.0,
2006-08-12,Kevin Ellison,78.0,
2006-08-12,Carl Tremarco,,78.0
2006-08-12,Calvin Zola,,77.0
2006-08-12,Chris Greenacre,77.0,
2006-08-19,Jason McAteer,,47.0
2006-08-19,Paul McLaren,47.0,
2006-08-22,Jason McAteer,102.0,
2006-08-22,Chris Shuker,61.0,
2006-08-22,Kevin Ellison,116.0,
2006-08-22,Steven Jennings,,102.0
2006-08-22,Steve Davies,,116.0
2006-08-22,Calvin Zola,,61.0
2006-08-26,Chris Shuker,89.0,
2006-08-26,Kevin Ellison,88.0,
2006-08-26,Jason McAteer,,89.0
2006-08-26,Carl Tremarco,,88.0
2006-09-02,Jason McAteer,,76.0
2006-09-02,Paul McLaren,76.0,
2006-09-16,Steven Jennings,,23.0
2006-09-16,Steve Davies,,18.0
2006-09-16,Paul McLaren,23.0,
2006-09-16,Kevin Ellison,18.0,
2006-09-23,Calvin Zola,72.0,
2006-09-23,Chris Greenacre,,72.0
2006-09-26,Steven Jennings,,85.0
2006-09-26,Shane Cansdell-Sherriff,,50.0
2006-09-26,John Mullin,85.0,
2006-09-26,Chris McCready,50.0,
2006-09-30,Steve Davies,,70.0
2006-09-30,Kevin Ellison,70.0,
2006-10-17,Danny Harrison,70.0,
2006-10-17,Carl Tremarco,,89.0
2006-10-17,John Mullin,,70.0
2006-10-17,Steven Jennings,,70.0
2006-10-17,Kevin Ellison,89.0,
2006-10-17,Steve Davies,70.0,
2006-10-21,Jason McAteer,66.0,
2006-10-21,Danny Harrison,,49.0
2006-10-21,Steve Davies,,14.0
2006-10-21,Gareth Taylor,,66.0
2006-10-21,Kevin Ellison,14.0,
2006-10-21,John Mullin,49.0,
2006-10-28,Kevin Ellison,72.0,
2006-10-28,Jason McAteer,,72.0
2006-10-28,Chris Greenacre,82.0,
2006-10-28,Steve Davies,,82.0
2006-10-31,Kevin Ellison,11.0,
2006-10-31,Chris Greenacre,,11.0
2006-10-31,Danny Harrison,,86.0
2006-10-31,Ian Goodison,,30.0
2006-10-31,Steve Davies,86.0,
2006-10-31,Steven Jennings,30.0,
2006-11-03,Carl Tremarco,,80.0
2006-11-03,Steve Davies,80.0,
2006-11-11,Mike Jones,,76.0
2006-11-11,Paul McLaren,76.0,
2006-11-18,Steve Davies,71.0,
2006-11-18,Jason McAteer,,71.0
2006-11-24,Steve Davies,83.0,
2006-11-24,Calvin Zola,,83.0
2006-12-02,Kevin Ellison,76.0,
2006-12-02,Calvin Zola,,76.0
2006-12-05,Robbie Stockdale,,77.0
2006-12-05,Chris Shuker,77.0,
2006-12-09,Carl Tremarco,,53.0
2006-12-09,Chris Greenacre,62.0,
2006-12-09,Robbie Stockdale,53.0,
2006-12-09,Calvin Zola,,62.0
2006-12-23,Calvin Zola,,81.0
2006-12-23,Kevin Ellison,66.0,
2006-12-23,Robbie Stockdale,81.0,
2006-12-23,Steve Davies,,66.0
2006-12-26,Steve Davies,81.0,
2006-12-26,Gavin Ward,68.0,
2006-12-26,Carl Tremarco,,67.0
2006-12-26,John Achterberg,,68.0
2006-12-26,Shane Cansdell-Sherriff,67.0,
2006-12-26,Calvin Zola,,81.0
2006-12-30,Kevin Ellison,,78.0
2006-12-30,Carl Tremarco,,68.0
2006-12-30,Steve Davies,68.0,
2006-12-30,Chris McCready,78.0,
2006-12-30,John Achterberg,33.0,
2006-12-30,Gavin Ward,,33.0
2007-01-01,Carl Tremarco,,77.0
2007-01-01,Steve Davies,77.0,
2007-01-06,Calvin Zola,,63.0
2007-01-06,Chris Greenacre,63.0,
2007-01-06,Kevin Ellison,,64.0
2007-01-06,Steve Davies,64.0,
2007-01-13,Steve Davies,84.0,
2007-01-13,Craig Curran,,84.0
2007-01-13,Chris Shuker,75.0,
2007-01-13,Kevin Ellison,,75.0
2007-01-16,Chris Greenacre,,84.0
2007-01-16,Calvin Zola,84.0,
2007-01-19,Chris Greenacre,,65.0
2007-01-19,Kevin Ellison,,83.0
2007-01-19,Ian Goodison,90.0,
2007-01-19,Steve Davies,83.0,
2007-01-19,Calvin Zola,65.0,
2007-01-19,Carl Tremarco,,90.0
2007-01-26,Calvin Zola,,81.0
2007-01-26,Steve Davies,81.0,
2007-02-03,Chris Shuker,75.0,
2007-02-03,Steve Davies,,75.0
2007-02-10,Danny Harrison,,60.0
2007-02-10,Kevin Ellison,60.0,
2007-02-10,Shane Cansdell-Sherriff,,25.0
2007-02-10,John Thompson,25.0,
2007-02-17,John Achterberg,16.0,
2007-02-17,Danny Harrison,,44.0
2007-02-17,Gavin Ward,,16.0
2007-02-17,Kevin Ellison,,89.0
2007-02-17,Robbie Stockdale,44.0,
2007-02-17,Chris Greenacre,89.0,
2007-02-20,Calvin Zola,,80.0
2007-02-20,Steve Davies,,65.0
2007-02-20,Carl Tremarco,80.0,
2007-02-20,Jason McAteer,65.0,
2007-02-24,Jason McAteer,68.0,
2007-02-24,Kevin Ellison,,68.0
2007-03-02,Jason McAteer,,51.0
2007-03-02,Steve Davies,,70.0
2007-03-02,John Mullin,51.0,
2007-03-02,Gareth Taylor,74.0,
2007-03-02,Calvin Zola,,74.0
2007-03-02,Kevin Ellison,70.0,
2007-03-10,Calvin Zola,,62.0
2007-03-10,Shane Cansdell-Sherriff,62.0,
2007-03-10,Kevin Ellison,81.0,
2007-03-10,Steve Davies,,81.0
2007-03-24,Calvin Zola,,76.0
2007-03-24,Danny Harrison,,76.0
2007-03-24,Chris Shuker,76.0,
2007-03-24,John Mullin,76.0,
2007-03-30,Steve Davies,,60.0
2007-03-30,Calvin Zola,,71.0
2007-03-30,John Mullin,71.0,
2007-03-30,Kevin Ellison,60.0,
2007-04-07,Chris Shuker,56.0,
2007-04-07,Shane Cansdell-Sherriff,,25.0
2007-04-07,Gareth Taylor,62.0,
2007-04-07,Danny Harrison,,56.0
2007-04-07,Kevin Ellison,,62.0
2007-04-07,Carl Tremarco,25.0,
2007-04-09,Chris Shuker,75.0,
2007-04-09,Kevin Ellison,62.0,
2007-04-09,Craig Curran,,75.0
2007-04-09,Steve Davies,,62.0
2007-04-14,Steve Davies,,76.0
2007-04-14,Gareth Taylor,76.0,
2007-04-21,Chris Shuker,,65.0
2007-04-21,Chris McCready,65.0,
2007-04-28,Calvin Zola,59.0,
2007-04-28,Chris Shuker,21.0,
2007-04-28,John Mullin,,88.0
2007-04-28,Paul McLaren,88.0,
2007-04-28,Ben Hinchliffe,,21.0
2007-04-28,Chris Greenacre,,59.0
2007-05-05,Chris Greenacre,,16.0
2007-05-05,Chris Shuker,71.0,
2007-05-05,Jason McAteer,,71.0
2007-05-05,Calvin Zola,16.0,
2007-05-05,Craig Curran,83.0,
2007-05-05,Kevin Ellison,,83.0
2007-08-11,Craig Curran,,83.0
2007-08-11,Gareth Taylor,,80.0
2007-08-11,Chris Shuker,83.0,
2007-08-11,Chris Greenacre,80.0,
2007-08-14,Chris Shuker,72.0,
2007-08-14,Craig Curran,,72.0
2007-08-14,Gareth Taylor,,85.0
2007-08-14,Chris Greenacre,85.0,
2007-08-18,Calvin Zola,89.0,
2007-08-18,Gareth Taylor,,89.0
2007-08-25,Craig Curran,,75.0
2007-08-25,Gareth Taylor,75.0,
2007-09-01,Craig Curran,71.0,
2007-09-01,Paul McLaren,66.0,
2007-09-01,Adnan Ahmed,,66.0
2007-09-01,Carl Tremarco,,71.0
2007-09-04,Mike Jones,,46.0
2007-09-04,Ian Goodison,,71.0
2007-09-04,Chris Shuker,46.0,
2007-09-04,Robbie Stockdale,71.0,
2007-09-08,Carl Tremarco,,79.0
2007-09-08,Anthony Kay,,85.0
2007-09-08,Robbie Stockdale,85.0,
2007-09-08,Calvin Zola,17.0,
2007-09-08,Craig Curran,79.0,17.0
2007-09-14,Anthony Kay,,76.0
2007-09-14,Craig Curran,,71.0
2007-09-14,Gareth Taylor,71.0,
2007-09-14,Steven Jennings,76.0,
2007-09-22,Steven Jennings,70.0,
2007-09-22,Gareth Taylor,70.0,
2007-09-22,Anthony Kay,,70.0
2007-09-22,Craig Curran,,70.0
2007-09-29,Craig Curran,,75.0
2007-09-29,Steve Davies,19.0,
2007-09-29,Robbie Stockdale,75.0,
2007-09-29,Mike Jones,,19.0
2007-09-29,Steven Jennings,75.0,
2007-09-29,Anthony Kay,,75.0
2007-10-02,Craig Curran,,77.0
2007-10-02,Anthony Kay,,86.0
2007-10-02,Mike Jones,77.0,
2007-10-02,Paul McLaren,86.0,
2007-10-06,Chris Shuker,67.0,
2007-10-06,Gareth Taylor,84.0,
2007-10-06,Calvin Zola,,84.0
2007-10-06,Craig Curran,,67.0
2007-10-12,Chris Shuker,71.0,
2007-10-12,Steven Jennings,71.0,
2007-10-12,Craig Curran,,82.0
2007-10-12,Mike Jones,,71.0
2007-10-12,Calvin Zola,82.0,
2007-10-12,Anthony Kay,,71.0
2007-10-20,Calvin Zola,,77.0
2007-10-20,Gareth Taylor,77.0,
2007-10-20,Steven Jennings,89.0,
2007-10-20,Craig Curran,,89.0
2007-10-26,Kevin Cooper,80.0,
2007-10-26,Chris Greenacre,87.0,
2007-10-26,Craig Curran,,87.0
2007-10-26,Carl Tremarco,,80.0
2007-11-03,Kevin Cooper,63.0,
2007-11-03,Craig Curran,,63.0
2007-11-03,Adnan Ahmed,,63.0
2007-11-03,Steven Jennings,63.0,
2007-11-06,Chris Shuker,86.0,
2007-11-06,Kevin Cooper,74.0,
2007-11-06,Anthony Kay,65.0,
2007-11-06,Steven Jennings,,65.0
2007-11-06,Craig Curran,,86.0
2007-11-06,Mike Jones,,74.0
2007-11-10,Craig Curran,,77.0
2007-11-10,Calvin Zola,,77.0
2007-11-10,Gareth Taylor,77.0,
2007-11-10,Chris Greenacre,77.0,
2007-11-17,Chris Shuker,50.0,
2007-11-17,Kevin Cooper,,89.0
2007-11-17,Adnan Ahmed,82.0,
2007-11-17,Paul Henry,,82.0
2007-11-17,Chris Greenacre,89.0,
2007-11-17,Andy Taylor,,50.0
2007-11-24,Gareth Taylor,69.0,
2007-11-24,Chris Shuker,83.0,
2007-11-24,Jennison Myrie-Williams,63.0,
2007-11-24,Shane Cansdell-Sherriff,,63.0
2007-11-24,Craig Curran,,83.0
2007-11-24,Calvin Zola,,69.0
2007-12-01,Calvin Zola,82.0,
2007-12-01,Robbie Stockdale,45.0,
2007-12-01,John Mullin,,82.0
2007-12-01,Ben Chorley,,45.0
2007-12-01,Steven Jennings,82.0,
2007-12-01,Gareth Taylor,,82.0
2007-12-04,Jennison Myrie-Williams,,75.0
2007-12-04,Mike Jones,75.0,
2007-12-08,Ian Goodison,88.0,
2007-12-08,Robbie Stockdale,,88.0
2007-12-15,Gareth Taylor,,67.0
2007-12-15,Craig Curran,,66.0
2007-12-15,Calvin Zola,67.0,
2007-12-15,Jennison Myrie-Williams,66.0,
2007-12-22,Chris Greenacre,76.0,
2007-12-22,Adnan Ahmed,76.0,
2007-12-22,Jennison Myrie-Williams,,76.0
2007-12-22,Craig Curran,,76.0
2007-12-26,Jennison Myrie-Williams,,9.0
2007-12-26,Craig Curran,,74.0
2007-12-26,Calvin Zola,74.0,
2007-12-26,Chris Shuker,9.0,
2007-12-29,Chris Greenacre,79.0,
2007-12-29,Craig Curran,,79.0
2008-01-01,Gareth Taylor,,85.0
2008-01-01,Craig Curran,,89.0
2008-01-01,Ben Chorley,,66.0
2008-01-01,Calvin Zola,85.0,
2008-01-01,Jennison Myrie-Williams,66.0,
2008-01-01,Shane Cansdell-Sherriff,89.0,
2008-01-05,Calvin Zola,71.0,
2008-01-05,Mike Jones,,71.0
2008-01-08,Craig Curran,,72.0
2008-01-08,Chris Greenacre,53.0,
2008-01-08,Gareth Taylor,72.0,
2008-01-08,Carl Tremarco,,53.0
2008-01-11,Calvin Zola,,62.0
2008-01-11,Craig Curran,,62.0
2008-01-11,Gareth Taylor,62.0,
2008-01-11,Mike Jones,62.0,
2008-01-16,Craig Curran,,75.0
2008-01-16,John Mullin,,81.0
2008-01-16,Steven Jennings,81.0,
2008-01-16,Shane Cansdell-Sherriff,75.0,
2008-01-19,Craig Curran,,69.0
2008-01-19,Shane Cansdell-Sherriff,77.0,
2008-01-19,Mike Jones,,77.0
2008-01-19,John Mullin,,85.0
2008-01-19,Calvin Zola,69.0,
2008-01-19,Steven Jennings,85.0,
2008-01-26,Gareth Taylor,89.0,
2008-01-26,Paul McLaren,59.0,
2008-01-26,Craig Curran,,89.0
2008-01-26,John Mullin,,59.0
2008-01-29,Craig Curran,,79.0
2008-01-29,Jennison Myrie-Williams,79.0,
2008-01-29,Steven Jennings,77.0,
2008-01-29,John Mullin,,77.0
2008-02-02,Jennison Myrie-Williams,89.0,
2008-02-02,Craig Curran,,89.0
2008-02-02,Chris Greenacre,,86.0
2008-02-02,Ian Moore,86.0,
2008-02-09,Jennison Myrie-Williams,78.0,
2008-02-09,Craig Curran,,78.0
2008-02-12,Calvin Zola,84.0,
2008-02-12,Chris Greenacre,,84.0
2008-02-16,Chris Greenacre,89.0,
2008-02-16,Craig Curran,,89.0
2008-02-23,Ian Moore,70.0,
2008-02-23,John Mullin,,46.0
2008-02-23,Jennison Myrie-Williams,46.0,
2008-02-23,Calvin Zola,,70.0
2008-03-01,Craig Curran,,84.0
2008-03-01,Calvin Zola,,64.0
2008-03-01,Jennison Myrie-Williams,64.0,
2008-03-01,Chris Greenacre,84.0,
2008-03-08,John Mullin,61.0,
2008-03-08,Ian Goodison,40.0,
2008-03-08,Calvin Zola,61.0,
2008-03-08,Adnan Ahmed,,61.0
2008-03-08,Mike Jones,,40.0
2008-03-08,Chris Greenacre,,61.0
2008-03-11,John Mullin,87.0,
2008-03-11,Chris Greenacre,,70.0
2008-03-11,Jennison Myrie-Williams,70.0,
2008-03-11,Calvin Zola,,87.0
2008-03-15,John Mullin,,89.0
2008-03-15,Chris Shuker,70.0,
2008-03-15,Steven Jennings,89.0,
2008-03-15,Calvin Zola,,70.0
2008-03-20,Chris Greenacre,90.0,
2008-03-20,Calvin Zola,,90.0
2008-03-20,Chris Shuker,59.0,
2008-03-20,Jennison Myrie-Williams,,59.0
2008-03-24,Craig Curran,,84.0
2008-03-24,Anthony Kay,,74.0
2008-03-24,Steven Jennings,74.0,
2008-03-24,Calvin Zola,,63.0
2008-03-24,Ian Moore,84.0,
2008-03-24,Jennison Myrie-Williams,63.0,
2008-03-28,Craig Curran,,90.0
2008-03-28,Jennison Myrie-Williams,72.0,
2008-03-28,Calvin Zola,,72.0
2008-03-28,Chris Greenacre,90.0,
2008-04-05,Chris Greenacre,72.0,
2008-04-05,Anthony Kay,,60.0
2008-04-05,Chris Shuker,,86.0
2008-04-05,Steven Jennings,86.0,
2008-04-05,Jennison Myrie-Williams,60.0,
2008-04-05,Calvin Zola,,72.0
2008-04-12,Steve Davies,,66.0
2008-04-12,Chris Shuker,67.0,
2008-04-12,Shane Cansdell-Sherriff,66.0,
2008-04-12,Craig Curran,,67.0
2008-04-19,Craig Curran,,76.0
2008-04-19,Ian Moore,76.0,
2008-04-19,Shane Cansdell-Sherriff,76.0,
2008-04-19,John Mullin,,76.0
2008-04-26,Chris Shuker,78.0,
2008-04-26,Craig Curran,,78.0
2008-05-03,Steven Jennings,,58.0
2008-05-03,Robbie Stockdale,58.0,
2008-05-03,Chris Shuker,67.0,
2008-05-03,Craig Curran,,79.0
2008-05-03,Steve Davies,,67.0
2008-05-03,Shane Cansdell-Sherriff,79.0,
2008-08-09,Edrissa Sonko,,60.0
2008-08-09,George O'Callaghan,60.0,
2008-08-12,Terry Gornell,,82.0
2008-08-12,Godwin Antwi,63.0,
2008-08-12,Charlie Barnett,61.0,
2008-08-12,Ian Moore,82.0,
2008-08-12,Luke Waterfall,,63.0
2008-08-12,Chris Greenacre,,61.0
2008-08-16,Gareth Edds,,86.0
2008-08-16,Ian Moore,86.0,
2008-08-16,George O'Callaghan,71.0,
2008-08-16,Bas Savage,,71.0
2008-08-23,Chris Greenacre,,61.0
2008-08-23,Chris Shuker,,61.0
2008-08-23,George O'Callaghan,61.0,
2008-08-23,Edrissa Sonko,61.0,
2008-08-30,Chris Shuker,71.0,
2008-08-30,Ian Moore,,71.0
2008-08-30,Craig Curran,88.0,
2008-08-30,Chris Greenacre,,88.0
2008-09-02,Edrissa Sonko,90.0,
2008-09-02,Chris Greenacre,,90.0
2008-09-02,Chris Shuker,82.0,
2008-09-02,Ian Moore,,82.0
2008-09-02,Anthony Kay,63.0,
2008-09-02,Charlie Barnett,,63.0
2008-09-06,Chris Greenacre,,66.0
2008-09-06,Craig Curran,66.0,
2008-09-06,Chris Shuker,66.0,
2008-09-06,Ian Moore,,66.0
2008-09-13,Chris Greenacre,80.0,
2008-09-13,Craig Curran,,80.0
2008-09-20,Craig Curran,,78.0
2008-09-20,Chris Greenacre,78.0,
2008-09-26,Edrissa Sonko,54.0,
2008-09-26,Steven Jennings,54.0,
2008-09-26,George O'Callaghan,,54.0
2008-09-26,Chris Shuker,,54.0
2008-09-26,Craig Curran,,87.0
2008-09-26,Chris Greenacre,87.0,
2008-10-04,Gareth Edds,,68.0
2008-10-04,Bas Savage,76.0,
2008-10-04,George O'Callaghan,68.0,
2008-10-04,Chris Greenacre,,76.0
2008-10-06,Edrissa Sonko,75.0,
2008-10-06,Steven Jennings,75.0,
2008-10-06,Gareth Edds,,75.0
